"Order Items: Product ID","Order Items: Variation ID","Order Items: SKU","Order Items: Product Name","Order Items: Quantity","Order Items: Total"
"3805","","1079","F-00275","2","180"
"3807","","1081","F-00902","3","270"
"3810","","1084","F-00745","5","450"
"3811","","1085","F-00827","2","180"
"3812","","1086","F-01043","2","180"
"3813","","1087","F-01006","3","270"
"3814","","1088","F-00857","2","180"
"3815","","1089","F-00742","3","270"
"3816","","1090","F-00908","3","270"
"3828","","1102","F-01085","2","180"
"3829","","1103","F-00984","1","90"
"3830","","1104","F-01178","2","180"
"3831","","1105","F-00424","3","270"
"3834","","1108","F-01062M","2","180"
"3836","","1110","F-00988","3","270"
"3838","","1112","F-01139","2","240"
"3840","","1114","F-00383","2","180"
"3841","","1115","F-00277","3","270"
"4039","","1121","F-01142","3","270"
"4040","","1122","F-00647","2","180"
"4041","","1124","F-01089","2","400"
"3851","","1125","F-01087","2","400"
"4044","","1128","F-00559","2","400"
"4045","","1129","F-00635A","2","500"
"2596","","11","F-00597","5","300"
"2621","","36","F-00182","5","150"
"2671","","86","F-01072","10","300"
"2709","","124","F-00915","10","600"
"2741","","156","F-00186A","10","600"
"2863","","278","F-00034","10","900"
"2901","","316","F-00927","5","300"
"2955","","370","F-01157","5","300"
"2971","","386","F-00360","10","900"
"3013","","428","F-00090","10","900"
"3021","","436","F-01129","5","450"
"3103","","518","F-0000C","2","240"
"3108","","523","F-00489","10","900"
"3139","","554","F-00653","20","1800"
"3274","","689","F-01107","5","450"
"3343","","758","F-00265","5","450"
"3397","","812","F-00765","10","900"
"3402","","817","F-00698","5","450"
"3448","","863","F-00981M","10","900"
"3458","","873","F-00492","5","450"
"3562","","977","F-00417","10","900"
"3517","","932","F-00673","5","300"
"3654","","1069","F-00444","10","900"
"3642","","1057","F-00211","5","450"
"3828","","1102","F-01085","2","180"
"2621","","36","F-00182","2","60"
"2640","","55","F-00484X","4","240"
"2654","","69","F-00993X","2","60"
"2656","","71","F-00307","2","120"
"2679","","94","F-00040","2","60"
"2677","","92","F-00030","4","120"
"2594","","9","F-00523","2","180"
"2586","","1","F-0000A","1","120"
"2589","","4","F-00608","2","120"
"2590","","5","F-00102","1","90"
"2596","","11","F-00597","1","60"
"2762","","177","F-00547","2","180"
"2783","","198","F-00512X","2","240"
"2806","","221","F-01010","2","120"
"2830","","245","F-00748","2","120"
"2833","","248","F-0000B","1","120"
"2855","","270","F-00089X","2","120"
"2872","","287","F-00194","2","120"
"2899","","314","F-00837","2","120"
"2936","","351","F-00228X","2","240"
"2947","","362","F-00407X","2","240"
"2960","","375","F-00239","2","180"
"3033","","448","F-00515M","2","180"
"3036","","451","F-00917","4","360"
"3042","","457","F-00818","2","180"
"3063","","478","F-00243X","2","240"
"3072","","487","F-01175X","2","240"
"3094","","509","F-00038X1","2","240"
"3103","","518","F-0000C","1","120"
"3109","","524","F-00311","1","60"
"3111","","526","F-00422","1","60"
"3137","","552","F-01042","2","180"
"3140","","555","F-01175","2","180"
"3171","","586","F-00534","2","180"
"3237","","652","F-00141","4","240"
"3238","","653","F-00520","2","120"
"3244","","659","F-00303","2","120"
"3250","","665","F-00389","1","60"
"3246","","661","F-00047","1","60"
"3291","","706","F-00544A","2","180"
"3326","","741","F-00408","2","120"
"3325","","740","F-00101","2","120"
"3374","","789","F-00378X","2","240"
"3398","","813","F-00128","2","180"
"3431","","846","F-00132","2","120"
"3438","","853","F-00487","4","240"
"3445","","860","F-00479","2","120"
"3456","","871","F-00394","2","120"
"3493","","908","F-00113","4","240"
"2686","","101","F-00886","5","300"
"2659","","74","F-00459","5","300"
"3206","","621","F-00592X","5","600"
"3220","","635","F-00501X","5","600"
"3062","","477","F-00038X","5","600"
"2723","","138","F-00681","9","270"
"3333","","748","F-00589XX","7","630"
"3376","","791","F-00589X","5","600"
"3396","","811","F-00133","5","450"
"3360","","775","F-00872X","1","120"
"3362","","777","F-00671","5","450"
"3298","","713","F-00881","5","450"
"4042","","1126","F-00549","5","1000"
"3179","","594","F-00241","5","450"
"3837","","1111","F-00451","6","540"
"3013","","428","F-00090","20","1800"
"2809","","224","F-00381","10","900"
"2798","","213","F-00497","10","900"
"2879","","294","F-00402","10","900"
"2887","","302","F-00926","10","900"
"2882","","297","F-00224","10","900"
"3024","","439","F-00240","7","630"
"2938","","353","F-00240X","3","360"
"3039","","454","F-00407","3","270"
"2947","","362","F-00407X","7","840"
"3166","","581","F-00288","10","900"
"3294","","709","F-00376","10","900"
"3343","","758","F-00265","10","900"
"3398","","813","F-00128","10","900"
"3443","","858","F-00026","10","600"
"3485","","900","F-00869","10","900"
"3461","","876","F-00057","10","900"
"3467","","882","F-00139","10","900"
"3557","","972","F-00539","10","900"
"2658","","73","F-00484","10","300"
"2683","","98","F-01100","10","300"
"2686","","101","F-00886","10","600"
"2721","","136","F-00558","20","600"
"2896","","311","F-00086","10","600"
"2894","","309","F-01065","20","1200"
"3149","","564","F-01173","15","900"
"3252","","667","F-00206","20","1200"
"3435","","850","F-00682","15","900"
"3449","","864","F-00142","10","600"
"3140","","555","F-01175","20","1800"
"3137","","552","F-01042","20","1800"
"3102","","517","F-00911","10","900"
"3155","","570","F-00488","15","1350"
"3397","","812","F-00765","20","1800"
"3374","","789","F-00378X","15","1800"
"3295","","710","F-00832","20","1800"
"2716","","131","F-00978X","6","360"
"3237","","652","F-00141","6","360"
"3130","","545","F-00243","6","540"
"3131","","546","F-00243M","6","540"
"3153","","568","F-00527","4","360"
"3249","","664","F-00675","6","360"
"3560","","975","F-00017","6","540"
"3422","","837","F-00766","6","540"
"3443","","858","F-00026","6","360"
"2890","","305","F-00032","6","360"
"2963","","378","F-00831","6","540"
"2750","","165","F-00109","6","360"
"2752","","167","F-00191","6","360"
"2723","","138","F-00681","6","180"
"2678","","93","F-00039","60","1800"
"2679","","94","F-00040","60","1800"
"3443","","858","F-00026","30","1800"
"2858","","273","F-00018","40","3600"
"3453","","868","F-00378","100","9000"
"2895","","310","F-00296","100","6000"
"2702","","117","F-00368","30","900"
"2719","","134","F-00063","150","4500"
"2743","","158","F-00100","26","1560"
"2750","","165","F-00109","30","1800"
"2853","","268","F-00440","15","1350"
"2865","","280","F-00024","10","900"
"2890","","305","F-00032","30","1800"
"2896","","311","F-00086","15","900"
"2919","","334","F-00121X","5","600"
"2956","","371","F-00089","10","600"
"2981","","396","F-00048","15","900"
"2988","","403","F-00121","15","1350"
"2990","","405","F-00038XX","5","600"
"3031","","446","F-00231","10","900"
"3171","","586","F-00534","30","2700"
"3213","","628","F-00255M","5","600"
"3250","","665","F-00389","30","1800"
"3260","","675","F-00541","10","900"
"3268","","683","F-00262","15","1350"
"3297","","712","F-00400","10","900"
"3402","","817","F-00698","10","900"
"3426","","841","F-00751","10","900"
"3427","","842","F-00810","10","900"
"3440","","855","F-00409","15","1350"
"3441","","856","F-00584","15","1350"
"3450","","865","F-00404","10","600"
"3458","","873","F-00492","15","1350"
"3486","","901","F-01023","15","1350"
"3493","","908","F-00113","78","4680"
"3552","","967","F-00727","10","900"
"3590","","1005","F-00585","2","180"
"3654","","1069","F-00444","20","1800"
"3037","","452","F-00232","13","1170"
"3038","","453","F-00233","19","1710"
"3040","","455","F-00426","11","990"
"3429","","844","F-00970","10","900"
"3459","","874","F-00754","10","900"
"3379","","794","F-00754X","3","360"
"2669","","84","F-00600","30","900"
"2894","","309","F-01065","10","600"
"3349","","764","F-00266","10","900"
"3127","","542","F-00713","5","450"
"2911","","326","F-00833X","5","600"
"3149","","564","F-01173","30","1800"
"2869","","284","F-00024M","10","900"
"2866","","281","F-00396","4","360"
"2722","","137","F-00663","50","1500"
"3313","","728","F-00264","20","1800"
"3107","","522","F-00312","11","660"
"3106","","521","F-00301","16","960"
"2833","","248","F-0000B","5","600"
"3103","","518","F-0000C","10","1200"
"2761","","176","F-00605","20","1200"
"2872","","287","F-00194","30","1800"
"2734","","149","F-00609","10","600"
"3326","","741","F-00408","30","1800"
"3287","","702","F-00922X","20","1800"
"3252","","667","F-00206","30","1800"
"3481","","896","F-00961","3","270"
"2724","","139","F-00887","15","450"
"3326","","741","F-00408","6","360"
"3327","","742","F-00811","4","240"
"3453","","868","F-00378","10","900"
"2981","","396","F-00048","6","360"
"3558","","973","F-00539M","5","450"
"2658","","73","F-00484","5","150"
"3499","","914","F-00633","3","180"
"3517","","932","F-00673","4","240"
"3556","","971","F-00537","2","180"
"3588","","1003","F-01063","4","360"
"3392","","807","F-00869X","5","600"
"3298","","713","F-00881","3","270"
"3018","","433","F-00397","4","360"
"2988","","403","F-00121","4","360"
"2907","","322","F-00831X","5","600"
"3824","","1098","F-01062X","2","240"
"2945","","360","F-00232X","3","360"
"3042","","457","F-00818","3","270"
"3253","","668","F-00261M","5","450"
"3275","","690","F-00401A","5","450"
"3214","","629","F-00401X","3","360"
"3195","","610","F-00261X","5","600"
"3252","","667","F-00206","5","300"
"2667","","82","F-00114","5","150"
"2680","","95","F-00011","2","60"
"3100","","515","F-00015","3","270"
"3133","","548","F-00023","2","180"
"3443","","858","F-00026","4","240"
"3145","","560","F-00031","2","120"
"3098","","513","F-00038","2","180"
"2727","","142","F-00054","2","60"
"3553","","968","F-00062","3","180"
"2719","","134","F-00063","9","270"
"3013","","428","F-00090","2","180"
"3650","","1065","F-00103","2","180"
"2751","","166","F-00104","2","120"
"2750","","165","F-00109","7","420"
"2667","","82","F-00114","7","210"
"3156","","571","F-00129","2","180"
"3112","","527","F-00135","2","180"
"2755","","170","F-00168","2","120"
"2673","","88","F-00187","3","90"
"2791","","206","F-00193","2","120"
"3252","","667","F-00206","8","480"
"3179","","594","F-00241","2","180"
"3130","","545","F-00243","2","180"
"2895","","310","F-00296","2","120"
"3516","","931","F-00358","3","180"
"3453","","868","F-00378","2","180"
"3374","","789","F-00378X","3","360"
"3111","","526","F-00422","2","120"
"3587","","1002","F-00450","3","270"
"3248","","663","F-00490","2","120"
"3458","","873","F-00492","3","270"
"3006","","421","F-00543","2","180"
"3806","","1080","F-00560","3","270"
"3451","","866","F-00589M","2","180"
"3596","","1011","F-00622","2","180"
"3499","","914","F-00633","2","120"
"2961","","376","F-00651","3","270"
"2662","","77","F-00740","2","60"
"2797","","212","F-00796","3","270"
"3262","","677","F-00812","3","270"
"3289","","704","F-00813","3","270"
"2832","","247","F-00938","2","120"
"3415","","830","F-00540","3","270"
"3348","","763","F-00540X","4","480"
"3389","","804","F-00961X","4","480"
"2933","","348","F-00397X","2","240"
"3102","","517","F-00911","2","180"
"3070","","485","F-00911X","2","240"
"2931","","346","F-00474X","4","480"
"2609","","24","F-00556","2","120"
"3328","","743","F-00133X","3","360"
"2926","","341","F-00229X","3","360"
"3006","","421","F-00543","2","180"
"3050","","465","F-01096","4","360"
"2719","","134","F-00063","10","300"
"3347","","762","F-00270X","4","480"
"2596","","11","F-00597","2","120"
"2608","","23","F-00586","2","120"
"2612","","27","F-00473","2","60"
"2611","","26","F-00414","1","30"
"2613","","28","F-00154","2","60"
"2614","","29","F-00465","2","120"
"2615","","30","F-00165","2","120"
"2616","","31","F-00122","2","180"
"2628","","43","F-01091","2","60"
"2627","","42","F-00855","2","60"
"2625","","40","F-00152","2","60"
"2631","","46","F-00517","2","60"
"2630","","45","F-00183","2","60"
"2634","","49","F-00959","2","60"
"2636","","51","F-00741","2","120"
"2638","","53","F-00185","2","60"
"2648","","63","F-00136","2","60"
"2656","","71","F-00307","2","120"
"2657","","72","F-00313","2","60"
"2658","","73","F-00484","2","60"
"2659","","74","F-00459","2","120"
"2660","","75","F-00993","2","60"
"2662","","77","F-00740","2","60"
"2671","","86","F-01072","2","60"
"2670","","85","F-00779","2","60"
"2668","","83","F-00403","2","60"
"2676","","91","F-01052","2","60"
"2673","","88","F-00187","2","60"
"2675","","90","F-01051","2","60"
"2679","","94","F-00040","2","60"
"2674","","89","F-00418","1","30"
"2685","","100","F-00140","2","120"
"2721","","136","F-00558","1","30"
"2722","","137","F-00663","2","60"
"2720","","135","F-00297","2","60"
"2731","","146","F-00217","2","180"
"2740","","155","F-01167","2","120"
"2737","","152","F-00166","3","180"
"2798","","213","F-00497","1","90"
"2750","","165","F-00109","10","600"
"2745","","160","F-00531X","10","900"
"3114","","529","F-00724","10","900"
"3455","","870","F-00835","15","900"
"3576","","991","F-00800","10","900"
"3637","","1052","F-00827X","8","960"
"3811","","1085","F-00827","8","720"
"2633","","48","F-00117","15","450.00"
"2596","","11","F-00597","3","180"
"2597","","12","F-00744","3","180"
"2595","","10","F-00432","3","180"
"2599","","14","F-00052","3","90"
"2605","","20","F-00976","2","60"
"2593","","8","F-00372","2","180"
"2590","","5","F-00102","2","180"
"2637","","52","F-00421X","3","180"
"2720","","135","F-00297","3","90"
"2722","","137","F-00663","3","90"
"2729","","144","F-00884","3","90"
"2654","","69","F-00993X","3","90"
"2655","","70","F-00163X","3","180"
"2656","","71","F-00307","2","120"
"2665","","80","F-00769","2","60"
"2683","","98","F-01100","2","60"
"2835","","250","F-00739X","2","240"
"2882","","297","F-00224","2","180"
"2884","","299","F-00292","2","180"
"2847","","262","F-00225X","2","240"
"2851","","266","F-00019","2","120"
"2782","","197","F-00222X","1","120"
"2629","","44","F-00051","6","180"
"2673","","88","F-00187","10","300"
"2722","","137","F-00663","10","300"
"2763","","178","F-00497XX","3","360"
"3003","","418","F-01039A","2","180"
"3004","","419","F-00238","2","180"
"3240","","655","F-00256","3","270"
"3265","","680","F-00380","2","180"
"3342","","757","F-00839","3","270"
"3378","","793","F-00492X","5","600"
"3412","","827","F-00270","3","270"
"3394","","809","F-00817","4","240"
"3459","","874","F-00754","4","360"
"3532","","947","F-00029X","4","480"
"3559","","974","F-00271","4","360"
"2658","","73","F-00484","8","240"
"2659","","74","F-00459","2","120"
"2661","","76","F-00110","1","30"
"2683","","98","F-01100","2","60"
"2726","","141","F-01159","4","120"
"2746","","161","F-00659","4","360"
"2759","","174","F-00493","4","240"
"2769","","184","F-00497X","1","120"
"2798","","213","F-00497","2","180"
"2988","","403","F-00121","3","270"
"3018","","433","F-00397","3","270"
"3131","","546","F-00243M","6","540"
"3140","","555","F-01175","3","270"
"3437","","852","F-00169","2","120"
"3444","","859","F-00026M","3","270"
"3458","","873","F-00492","3","270"
"3501","","916","F-00433","6","540"
"3588","","1003","F-01063","4","360"
"3815","","1089","F-00742","2","180"
"3846","","1120","F-01037","4","360"
"3172","","587","F-00534M","4","360"
"3493","","908","F-00113","6","360.00"
"2832","","247","F-00938","6","360"
"2719","","134","F-00063","6","180"
"3815","","1089","F-00742","6","540"
"3521","","936","F-00073","6","540"
"3458","","873","F-00492","3","270"
"3493","","908","F-00113","6","360"
"2658","","73","F-00484","6","180"
"3497","","912","F-00081","6","360"
"2668","","83","F-00403","6","180"
"3232","","647","F-00930X","6","720"
"2680","","95","F-00011","6","180"
"2697","","112","F-00087","6","180"
"3018","","433","F-00397","3","270"
"3433","","848","F-00088","6","360"
"3453","","868","F-00378","6","540"
"2704","","119","F-00146","6","360"
"3350","","765","F-00267","3","270"
"2586","","1","F-0000A","9","1080"
"3396","","811","F-00133","6","540"
"2638","","53","F-00185","1","30"
"2621","","36","F-00182","1","30"
